NU_INSCRICAO,NU_NOTA_MT
ddb5b429fe29a19b9fc2c71ba1d9103334f001c9,445.79609799009376
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,449.27050689667504
87fdb4510def669e4fa6434518d67d253058d250,448.7574206886264
d8dbd1b69422da966feb6005d1ccce48548656d9,441.0564876073709
d920d310fa85f5d607cddd3f366d1fb4901372da,459.2244593909607
0d6cc0da68e9b6242b5ce66bbc0ed812fc559874,469.7173144776675
5a3107536cfd725d830188faaa8b8465dcd50ff5,461.4320946551058
a13340ac17856d0142d2ae499938d89891e8b019,444.84021041936546
e26a4055e714830a051bbd4118cb4e10cfe613f9,446.46533590061995
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,429.61922943179474
21e7c065af2be78876ed12d2efa20420080f6275,456.0140356416304
e65ba317385a51e76379f53a718b43678d468a17,448.48560650065446
6c9fb95e80c5509ef838457737432896b6d48a9c,483.68369335154847
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,469.73167122574887
e8c84701c041b7f3b39f3125a0449fa633589fbe,474.3081675858235
80940a79e756cc90a486b4801526cc715ec0a6ab,460.023169425639
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,466.04923234851555
23fe757306c647c997ddd80b681ee7cdd693ed0a,461.4743631640212
11296d3eea5c027bb6fe0811c46942a40c33fe93,472.95867782079284
7850f9f3c5731f172b45256f7e6da2ae05b2a6e0,477.3779851566215
aeb326f18b50b87f53e1130fc56f77ba85b25f50,468.46642582687633
96ce26d12cda01e410c27b23fc3a3e212c8bb7c7,468.2344507358801
44b612b18d7f2cdce190f2fb34d8a69dabdd0059,453.6381743709336
e79996f0893aec1d3e7095aa3f00b34bca31fe84,466.76027310026893
c9ecbf22a91c001f53f7f25dc3cb40da9bab049d,461.040699570941
9c0cedfb49df5633bdc16bc263e8f574a1e283d2,465.9084595914935
8ae80d6ac3e2828514467c5b6388ea1619ef001c,462.1365988567301
67da0b704f0c6cc6037509ab516aaaf58fd950b0,430.01120270219474
113ccbcb274b0f8954abd840d3b2dcd071607c48,465.92515710435794
0e0f3edd6942644821f3a524324257f3a073ca2a,462.8270143705039
c961c1d7a08d15f217626e273fdf2785d48e9c8d,451.9461129267305
3e5fa0fda2258366ec6de455735875bd7a86e30a,462.0782442284883
931c9b68503203e3dde2b2416193f56f3b3240b1,465.0024241691039
ca1a2641c7176e90d72daaf11be5736933644641,470.1563069402465
c03b4e99ac76b154f5874cc086850f8f5d62c55b,470.3692341091239
0193b535914e1c5a445bede11a408bf1709cd3cb,447.81862888690284
b45fb481022f31dd47c63c1c3e2ccc3b5915b67d,456.6941274366639
2181b6cd1a507e4be28b56bc22a49fc0c508891f,478.42075684839256
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,455.432116087865
91af1ad89f229ba526ec92b2723983e53ba52476,467.3951275311305
e7f989fad23aa525007003e7d1382ae56c9947f5,480.56903064892384
cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,442.102421812077
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,453.7333043845232
1b092b6c437359bb84f0d0f8d1286a1083d0e0d4,450.6279263488279
4d911ccccddde4e30483e3f79293bc0c936176ea,481.47460678944526
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,434.542892586933
66b890eca1ca4794f575d59786c751102d46378b,444.40624984029944
fce9f32ec22885e4680e8e992ec173aaa112d41e,481.5764305929383
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,462.0217949561569
c5a296404fbc274c5c1485e208ac153bf145057b,442.2052406331952
d958d954eecd475a0531335ec908bdaba301921e,463.0171879917828
e7182a408730c693af30a850f7e47303aacd5518,447.51220697307116
2e05aee2347152ecb166422fe7490d275dd39652,449.32115419965595
58977f7844e139bd8d4d81d6f23bb0d94c46a3a3,444.87571030981644
170ed1f90204a83c85b49070b17abb6a1ce22e6c,473.50333658059367
afcb620ab13d96348763196f200b6bf94ab1c060,464.7933208365285
542e93cb0b06bdfcded806a4d6685105ff152cbb,439.61436398289385
4a2c33c7b834f6d028a554d0e117441e036c3e08,449.5694100415278
6f858a13f425d6bdb2b9c2d6a49bd48c2e5e4247,454.42335212620895
8b3c1a320a77bd3a7a75e29409d33b37ab57eaec,457.15644799166733
6f60400a1f53a48778f9465c01595cc8c514517f,447.19442755229693
ddd777e1831b4503bf1ab99610fd57852b52b2c1,440.6463894383149
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,435.7742856130544
6b10ac235069fa3fa257149b095e113710721781,459.3517208724073
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,463.7518202939433
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,461.24028124704734
f71ecc896480baffcab5e5beec55ddda862e5c06,475.3657369786764
1148703f918a5899b28fb638828e465835b627b3,467.52096150824815
8bb28fed3ea663f471fc2c1edc605131053cb460,446.3281915544266
288045fd157d4286c74728a2b725c53e3b7f7f1a,437.84700282673606
5aa3f595cedc6029676923a0ced951c763eb759a,453.6690840798217
4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,452.0807448423991
fad9d0e329e73a4da6378fb3b1d0117dc37c1680,476.54745300919745
1d705b7b461dfd626645d5df319ab733c1c1ca73,462.8171044345205
cbc361742d9f5471b72c408c86a163a3a0babdde,464.75272814288206
3dfe82e880147acb09c7170075a65b923c53b6d0,456.38311901305514
6588cdc7aef843b1775104bc38017bb3f808c7bc,433.97252449102336
e248d194082a8831734a6e3a34a58f6aaf5039d9,437.230860184672
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,442.7774638072231
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,434.5716650275695
e5099c2b9af1492528206c5324fc629b53d39b8e,459.16247109998596
c790d4361ed06518fe1971b632d9fe9af363851d,466.78216739033246
e276f34dc8fd34f3d5e5a83941f35d833f82c73f,452.8073845643983
49dd19ce61d644f1d822e223f692fd26203d288a,474.4737235738961
7c042324ec0eb3e63367111ebf85efc2b9affb7e,466.93927863622866
bca570a8646658c11027e66491a78cfec05ec6a4,461.14720236886296
995227ee49cf6476b7ff6592e08a6378516e2879,464.4782676555078
7ae5a82f05c571cbccd3d1057aa2ee320633335c,462.34292940180933
0a5d7cb6bd339bb5ed303bbba82a3c0e10b1a405,459.46865501417767
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,482.6323786492835
17e826209db27c2e13c1b42364afb66391c3db1e,448.2175254706992
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,428.70630006195427
467224cc802895d7c56ddade42b895a4f9feb351,471.7660665168388
5f54bde80089da382fc511f03286df3e5055286d,451.32086227004476
850780e64534861d103ca528d9f83d2efd6e5340,470.86736202894525
e6b0a19633e93aa0e26b5644d0142d79c7526d5d,456.7484441730896
1ebcab2ab74926bbad5abdbdb6704fe436735539,460.16112746830834
9b11807d3cd299ae7c4673b996efde237367869f,464.7792773792897
7b309e8114f95274ac95aad6697df953fce1d861,465.26569286408227
603c228e78a4706ed100c1c07c76ecc13288425d,474.17845069975976
ed9e6225f3914f90c61a39572bf1ad207688a3f0,469.1143041662758
34e428fff9d5931c622b15ee18951f781dbc571b,439.97105962772923
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,449.1417121788243
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,444.95785855425044
e1cc4e163c273fdf972173732233395922a89aec,470.88463913655727
051c748ebab016611de489dfc13b6616d1070361,458.7434510264066
eaecf3dd32668664e1dcc2d6c7a69042824806a6,451.44059996845436
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,449.42859812569645
89f6ee6e4340b03674ffd259ef574fdda7025887,452.51975169152604
c921879f4f48c0cc5ba092b03e62973976c85a17,441.6166058282799
1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,474.5461769634783
f4fd36df873daa6d08c79c6778de43327fa66b89,462.66436611894414
6d56eda9853f7a630bf41f4f77e0abe0a73fc88e,462.5350040315807
0aeda4fe9e875953e289c7862e8bdf93748498fe,459.3729242224247
61dd544623f4452d1c607cc5d882ad6f8f7ebbe3,490.68245391329555
4200581790d7690f548380f340ebe97db91a84ff,446.2604807545277
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,452.5113088900531
976c956801b752be72d06bf859a82f6f8d81f125,441.73144093789773
e84cd2e6149416241129c24b20ae6e3cca3bb521,434.9583789198433
827f8adf620e440e9b5c10e965d0bcb9ca3f2515,461.10776076857167
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,468.29335979565366
d353444dafcdee6666e18c125dd1ce2306a216c9,469.53620429366595
c266ae78cd78c2cb8044422535552143741782ef,446.90669796652475
ffbf2b9497516c22da904a5736fef527ba8b868f,440.6666895179915
aa783515ff738d23f6adae631cbf51ab58fae5b7,442.80387123794617
8883072dbf172e931df857740ce4c52930a308e8,451.4098290627723
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,465.0925804905127
f7fe5ca92fc675604a80acb04247d1ec2d40e066,453.53152048732517
34157a39027b58311f318743e4e81254e29f9cce,441.80612996704247
4d12becc50fceaa6423313e98858cee7d438cc36,409.8776711774864
54f1f468782f51711417a118176cfa01d04402be,462.10478379932846
1c727935207067dc1f29aac3cabe8400f4afe3a6,467.198573368264
1f4bc3e3d56212d500625bfe8ac78ccff4362293,468.94242841722104
2818b1f99095fab6d1019efc123108c69504dfbb,455.81976567369674
2d5560d6dbef33600be60952b3aca292c59ea7b0,453.3366817651396
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,451.2449921810937
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,450.8520133705473
4b93629e017653c27a7ac99b9ed6fafa003a6777,449.7233323159393
6860ba98c2c65893de299e4755087d5d6b6a6033,424.1119260074907
dff569ad73733692cbf1ab607b81063eff0e861d,458.0974950405156
c4bf90c160d2326083394a8fbb245ed016c3fd11,443.8411698518747
6c6b84d373077d1fb5e174ec6f98c84171e1b014,472.26463207746446
b794af00318eac2874056f5f23d8f64b2c82b9a6,447.85757607960085
4f735bfdc3f9ff0ca502f569e2511fe07c48f16c,435.99811784000485
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,463.8246631369176
80d4a78f2c741178a286f0383946fae0a1b1a452,473.2936361077429
3755a5ec829fa0547656bda8ad7e14aff33c96c0,452.6030284325041
8d5c4481d736f6ce27976e400f4245bf10757608,442.6560624861142
8d1967edeeea7561710452a89b98f1baffc32a6a,423.32061352787355
feeb6dcbdd5c1d3978768ecfba0f415b01b8cb3b,470.3624368929573
c8062c4cc7e023996bd37b87295f5a2957ddb172,453.61701086087004
331cfb9e53861cd1304a66385b1f91bd844f9ae7,453.3435835061442
40b19d0d687b11c151e2e52a1c45cdc228367248,460.23758090724834
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,451.76171697749106
6bb0347a27172b6da6a477b212ac453ee0b317d6,441.81605221904397
979d28bc47cf37d02e339b0b939d5caf7d950117,439.67123403846637
d318cdf726e75a85fb06b76f0706d82a39d5f529,467.3420373908106
97a587003c6f723b3fec6e0bad35b6262585dac0,476.53103926857835
8855ae8971b9bd9b02c45a82c6c894a2e76ca542,464.76778060883817
baef769fe1e7fa60a51d42aecf92b955d4b897ea,448.22524604712373
d311e97d7f0d58ad6989d84724823655565d71a7,465.9350003263609
1a2d6c5553902c5d6bd9564b563e8563f0aca091,474.09669378955584
9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,438.4282694787605
92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,445.9669063809129
c7cc0461b2c741ae81ee815a975dc6b9e514875c,473.43192614164536
b4e3a0b877e12f70ec2fd814a664e3830107615c,460.94851999362425
ba01e15e5a2f24d0dd9b724618655a329ad61213,465.36270773488616
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,441.4658001911263
7d39df837488ca3fa6e512fd9e20ec7753b4c36d,467.0712255604295
7caf53e4bd0d5c6478d3b3aaafc4fa1ea5c19a4e,464.52255342114637
baa3231770de496cd7901551292411fcd175d6a5,447.97323689768
726a8dff53b03903c15bdedb253c7cc2d607b941,465.1537461440565
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,452.4203626954214
683d4874912f09abdb539e4d53f4c466a7b22bec,452.59894846584444
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,456.95943092488983
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,455.59365975166855
ff617d0a9dcb32a68dc35b18ad222fc4a2fb21dc,463.79114558366115
5b5b113b2598a9b93ccce2777256dd0c6f080145,440.4111074643667
a714da15af9873f1ef20fae52901a9ac1d8ade35,459.560892753567
2f9363be4f160bb39a25d9d1d92a446534b5af7a,460.413758171298
3006e43d450c8dea4fa623cd8ca77a073bfff1f9,428.78001164439496
1c622d1913621a5098abd59c31fbba4bfd423bde,474.0897710447238
26012fe1f16f804ba938e086b86c821ccbb9658c,439.58204527675815
48197c6d454dc6baa5cd06dd2ad76595b250805e,456.05866064185886
6979d91c0a1903a336c640e14eed100821a0e24d,431.07282832500795
964e5231f3726b65b2ee6be9dab3ab4d7fd67999,445.73491644039376
aa14b8b4c1f79567f537862fceb202d3f9c3a653,460.9201569306338
dce13548e1262652b7402c62298bbb251070b3ee,454.94819202949816
be1cfe6414df2d7b24aa1a0de44d9422ae1d3707,433.46164732588886
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,429.5201200186525
adfd7dc9af2d9e8af93d7ac17b4a40c59aeb08b0,426.15851321289716
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,429.45803280997995
eead7cec76f8c664fe2eaf1de17c4d4b20396c81,455.6612116760659
f8d4f9a26c5f2023c33701a8888f9c02513a02c7,446.6892761376067
76c8b6bbad9d4fbb813a762a82e3fafc47adaf86,477.57095102288514
e92ce2de84d61258716698c73f4c157cf5b058af,431.09908485720194
2693bf66285d68e41db3b23f6362da5d36824f60,466.6032582765394
e19c44f83bbd09c6a4225663c603f66d32b8edb6,443.65520805299343
e046ad101fdafcc2bff2938bc966371938895165,471.72950274287456
22af88873f5f5c4c66a59f680619c33e080438fa,448.7462348257751
e4521a6e4a1e442bc0d6a27685ca9d07df878399,455.7479458317093
4b213cf1f92a34b91d49d99d859efe8a2914694d,476.61329979078585
1be967dd3c730c59f797a28e129633ce5478b933,452.7950630430992
71ebd4766a377b3136bf240effab3c4a21c1d160,458.390146545392
0e02316fc08deb2a0ccf7b606d3564cf17d6763a,458.3193656749621
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,459.0707536499895
92f75ecf86b6e027c977162cc4297db8d280b2be,449.76585728320816
9ee6177f68d6de830576870643aa2c878135c8b0,470.0731033171637
1051570b5fcd81ad813c1c87ea2956dd4f64eb00,433.75957416662817
1b3f80a1cd9fff0408e96169fcaf006936b34fed,464.8608693280194
92a25eee14554806f081869cc9dac868fd1860fb,465.61424743757107
7b807ff1f62f5e196af28f0b495c359dccba903e,445.60303649460843
d3c8bd20dd3ac699d01e664262f0cbb4b5bfb1ec,443.6875656192528
9c116780cc06704304d288d079076f160a17e16e,447.6014841083937
3b14b7a79a33800100b57153088a4658c2979c57,458.7072698719264
f829a8274c3a363c4c66810773993495b85ca03b,476.0341229994413
07138a42aef5e92c83425c0d6801c8f0d42f598f,452.9562430623667
c1f9d90bed7f320268ffce6e6828e290db0bfe74,415.7421975728357
6eb99d9fcf3725c82dd85000687fea5c87ba5603,455.050186104162
82414f56f360e219a988a32179e60d88dc2a6527,462.49209094598325
dbb9805d453e8be32d844ff35ab54818f1862c4a,465.75917580720187
768fc57d371dec37913eb51f11818650d83b7e63,465.0629629273948
51b1b9aca6f63e2c72e54d309235c8429c274bec,424.47063058680635
d5cd072d83b6f94f61446f50f2609fb186a44e2b,450.5383957858534
995298f8fe85dd5b10ba9e6d6c0af48c53f88936,429.87997828121354
dc4fe9d4124d9278f58f6f999711116a3fe58be7,456.5117336495943
6aba74ebcbbdb7b9f2a4483adeb769de06403004,463.5272033808765
dee4340768896265cc860b2143a197f1e83857dc,422.767141234264
cd046350ee259cbb89d55848ec3124704b0e5148,440.2778596122819
ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,462.5412064914386
f5fb8b259eb2ba2d5c055faa92ceb8dd65277ba3,440.9537117223728
6bfaa9604ff9a85222311c1218fa25770202f6ce,457.0555182044291
8332264f63ce9bf729b5897f54db6beb4f76178c,439.2925625725551
a15d809e0a87059fde96b0b69718e260119b680f,434.7084925962901
6405866582cfa671329a8ecd69574a0cd1a04736,439.9854969750724
26482ca7572057986586e124bad404fa8e72a2ba,444.3982736623672
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,439.9192635455931
1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,446.8758888754154
d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,444.12010424534384
dd63e7bc5d4ea8a9c0af9ffab318e8b2eb44945d,422.61130505416065
e953271d07ef14f77f07eb72a93de203efa33b06,467.72124626350234
485f0de2d3e9cf439ae97176be0cbb4051b46b0b,438.5958613878659
e7ec3258f3b280c1ddf452d107fbdc9fb5a6b72e,456.28897159453317
db3f63a8488a1f5d4f90a2c4008c5063b2fcce78,449.33161474622995
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,452.25297962520943
14c5239ae91ba16015642f25984d7f57a02697a1,431.39746903066504
b1101fcfcb36d56c4659e8108d237449cc46cf4b,467.16326459819345
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,453.9745420718411
ac622d213a881f9eafabd518aeb3aaa5b45db706,441.01626447292557
f910dd4f00cd5960ea016c9072e81b5025eb695f,441.17857978387985
7e859ae82a9d17b86d86d99eda6e5d686c038674,455.36060839041033
80069d0ec6aecb2f74d973c5bdc5c53ff2a48413,453.50837724993744
0d6e25ccfedded4c38caa1ffc259800b28f13de7,442.532738319121
a2b095e8fed2a3edb2a751b5e1e71336757e278d,462.21424786658446
039ad14ba4a17c2a9025efe15292de9fe3ce9366,434.3642795388977
17588b6e96d3879ea23c2ca570e0836cd993ee07,445.86044415118465
903f01fb1f4091b983ec30d668b8ac4e3619b37b,452.3067768625709
794b0d35e609fcf9fe4f5212be47059fadc436c4,450.652214884821
9b19bbaedd6ecaef988bef930c5793119b19dc00,437.8092077665514
bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,476.5259781040947
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,439.1902630402941
aab19c63284de92d62c46216ac158870828324c5,451.5810286427307
ac0672791ab77daa1a88917319f6a81d48c039a2,455.0246350179875
c0e186cfae2c2a170e142560a50bb3d77e47021c,452.43049435488035
bcce6132b635671074348b3b2cd215a676bf06c2,478.28582796688534
8ec712ac0fd77e888eb666d726845b5c31420cf1,440.4240716077583
48f0087a3b025969acdf9e28c651f04a3ca09692,450.8026024816574
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,466.1703051239153
c7a6926f982c19e300038bfe47e50ed99c2259fd,453.65311519131
0dbc9315dd32d5fd205f4c7a4f9491e811ffdafd,452.5628134251575
85532a763d300142aa5730640d6557e951c9d5a5,461.1015941104101
2ec8f80d1d9466d6e52981e1cb25635c9f06ed4f,453.7674742029343
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,457.4771773128034
e31ee5529458da77ca3239ca06f64465e737e454,434.21009430840485
ab9b69839b48825032b5f4778eea40e321c1ece5,472.2552973891765
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,444.46405894919667
412fa38ea36b5152ec84b7c7a020032457f3150b,423.0454986491904
da93c07fa0a9d683b5d744b341888cc489ebef1d,462.23253655135045
65116120167f20ec93fb8a852a2ae24c6ea83e3b,444.7871212556433
4496d0d42a729a789643e669e0f73b068777f1d7,419.3296572713791
54fa10a0f1ddda561d40edd89f6a06a9228a1f99,457.2533130082173
772ef9308fd8352cf5d293dc942fe1eae06b201b,448.23818168009166
3363f2e16d453f013d2eb6b7e9906c9f1a009ac1,435.1988325830244
0027244961763bce90296b05ab1c58b25feecbea,455.5456682934169
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,463.3865183971057
16385c83e1d7207a7e1e7f40c56add1a5109273a,430.8783304896714
ef7c0a6383a034a045009a6307628b3a60e84eff,447.605157422599
726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,450.0825596119016
10f8e410cadeee997d11e86ed5749c98c184f102,463.93405577997095
17ec16b618d825d0f5ea6dcd84ba567623bd248e,460.00117779572287
bc749e4f6557e7aeb95abc37d4262df75d58620d,461.83041939293247
f6479bca2217f6dda8957b89a8b52527c921c89c,447.11928176037145
06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,448.74663894712353
3671441f51dc0c3d052e87d6b8beba46bb70bfeb,440.59562049227475
9d86872c99e4afc37f1c6b01357a3128f947cd87,458.84698467795744
04b6d3386f2ff30822cea94b2335647b08634f69,421.47455377790817
b47e73c67cfccac8b6c39ccfa515d91b002c9419,444.80925397886443
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,416.4756087510711
695da51f9d0b2180555486f36e73da51db3b8740,463.247860407479
0dd10002ef9464b50cd3983b09c92a4ae2c60c52,431.7162267390571
c783511b0d8f3c4979b925ef479b06a2d18684d3,455.2074333566166
614a6af307a7a6f7c34e7f84970a86b22158c831,434.71784922531157
296f962d9811dc774920859f38e90711223aeb71,449.32951644665934
d76614020539405f481c0f5ffb9e6f88a0bf21b7,435.40248445103873
35f7449a7bd8a2ee05b5e98d5cfb348d28240fa8,428.2977661500462
6f1fbc8c32c7a01ec766511a34b269ca7949e458,442.78267494764924
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,448.3886763188077
0ac4d742fbdff20c17b951c73bba07022b130051,435.4291828421546
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,455.69479530288555
d495216a1ae9d009143f93fe516ca90b043cfe9c,445.2654370991219
dca3ec92b9e43385e29721fc0d1055477650c917,434.12859809663223
6b1b8019641256c73f8a19f9e7b80b65e6c613be,440.0679161849694
559672741efc90bf174f3cd83609d9de577e0dea,458.40172420562175
3fbaf4fb6d46edbafa95c75481085ad8594850f4,447.08152456767243
b4ea8e8529711d52ed85b1a1f8ea0180bda442b8,466.34206518063684
6d7936cd053671f5fa83cb0b17541834f752f2e2,451.5582495775534
92d26d442aa39811a925e409313c2155c70bd207,455.37773961901365
8bd427155d8fbac266279acd0e1cfbd04198f2c3,443.95549810769734
c59cbd8309df8defa64508ebcbeefbcab5b24b50,442.5654288484917
9f384617c6b0de2619e880b057d5f76d27d6abf4,455.4539393527425
b75b5d8968fc9fbe0150535f12e2415704e786ab,437.474892676642
ebcbc09552a7ba9a6e016861a635873387062ee9,448.36159371863477
85ddb58c793932dc0b1244a67d490cfb45c64aa6,451.49678723973994
f212e61eadee0388447fd7aa71a63b5b231ec46a,431.56739098588696
f8b9cf59ba045595c2635ca232e74e417468054f,427.11104217200796
a75fa8770257e7c9368d059fe53d9ef431f4bdef,433.5624091546866
cf71722a9c4e583c4931ebc390cfe917e63e80c1,461.20162765497446
78fb3977da3d0df8ef860a1c915af7924abaaf45,461.3710405744172
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,453.53322142201586
32f7ca35527730917b3889c69a1ec6ec346a597f,454.9307005485245
5f553236d725160fdbff443604199b293f1f44ce,457.95799769991106
a3c335908946c0df638ce9fa5263bfb506981434,457.9373301174812
5918112257b870c6a42121ac46ba4204102e75ff,431.18413987432695
368c201123a334ce74cb5b5736cecdc4dcd7f43b,443.254596624251
06d6f83e37a1a70421c8c8d645386424895e09d6,454.9178316213134
c1e9bbbea295199ec16807366430b9dba2af873c,450.8847142031792
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,452.8967891605081
339eae574442eb2feadab346359cfff9c94d7fe3,410.33083532956505
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,442.73482908533515
be5bfb05c0be35b932cd01a9ab33a46c513b155e,404.06483991049083
391c72b840b9c38b5aa9fcaf10a8aa6ffa57842b,428.85164175761537
a21aeeee268e65e87da6a9c7374da2e00c1c9e75,453.9253749543119
4fe9b8abaf99cc5485fd9a196235166fbac553b6,436.6313307466331
56c985d1dde932b77969703cecd82ad30fe42914,439.52432941739704
11282da1ee78c8db45a041db4c744e33df489df0,456.9993339090518
2d4db02e840bb73a3d079f65fad97ba47bef2649,459.13828406827787
8c9da57e0c252738518df22422079bd0e9532ddc,443.73119328876305
7a33de3d4f9367374cbdbb6065d63763dab41569,419.2634584567915
40ea1311a656cb310e7d7f55baad87f4ec644371,433.66598149864865
b05356be088f726b5ba7e0b0a9aa1b5cf4157b2a,432.0114747190953
5885904584fd96c4b81b1c7dba12d3069f1279e7,439.6760857689223
a972a0c709ad2e61b06bc0c5fbfa87960aa2168d,421.9310089021744
27efa149460fd0952df3acd2b9b552baf5fc5dda,428.1264061226367
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,460.2700971014176
ced4913c2220be57c54bc9f87bb4f441d5976671,454.4064107263909
298d4d6f93ab9d1378e9f46ab1f753bcc1ef0df8,443.78706462936907
50fefecf2b22217f20e38de53a9d373f2e6fb479,464.1848645187483
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,420.03767823002806
040e479d45f83b7944be895d04b035489e544ab1,450.50512320066775
9aa22de77bd2b2f9f4188ba0016b02c84f618d7c,470.37958520620293
64c4892488a9c6281bdabf467a0b5a6382d248e6,435.07095891331835
b0fe66a054153433ea939280a03b6078ecf5627b,441.107303245225
c12599d0cbde52c09053a729fd00269004f422b6,444.30075252527894
fc0624bcc7e605b2d20a3a16857675498491654e,443.83613515037183
48b56e1d641022967e5b2791de675d524b685afe,425.42998322936177
0316f67e6e3ba4412fcc20519793e2e80ad234b1,442.48837856518173
b59d940982d28fdb23e0227396a8dcb4b4d8b196,448.4609084571038
3d203727f27abd83b71732d88d8cb1cc099f363b,437.9201313285229
806c930bc010bd0594fb1988bad5371989cbf48c,425.6802575318213
0347f75702f7a58defa7830fd2160be814ee63d7,461.40570954160347
7d77554c795e916e6ebe8acbd35c6d5dacfbb2fb,436.6236587618731
be1cd032e2f4ee1762a368da8668e1c07361421c,448.0575745394559
b9dca5370778c64f1743eab56bcff742b312866a,457.50366445472423
85b310c475c909288c20c88878aebd61e06e642d,437.5030785567163
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,432.03611444546993
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,447.0643417884488
af4d772c3b035b0b6ee88732ad8f4d1082016bda,444.15656737985915
cdf60a765205a4e99eab17c72a68ff9cfd019dc6,439.7353110413271
4f365503582b97ea96462d0d36895a5e7f5926df,421.6707328382815
f220f1ad2b33afcbe62e6d7110acbf8f33611643,439.3720112529763
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,455.5035407998578
22568c4df5730d237a6d04638236b4a4275045b2,407.32423334844526
6a2aa4caed6c6be94439dcd364528079b131287a,460.5402168978188
62c9f4cb338279f3e3dc6ac37bdee82ce0505750,451.49854371762837
dac0f22429c7f8e3931d0abaf5dfc8e5c772a48b,447.72271016144344
88a175bfc88f46aa9b0fe3854ea48a6c1ad5b272,457.30770631905676
ddd68576dd27c673687d8b04057adc396a75f566,456.5755787032719
bc418bac28a39cf5cd1fcfcdb8d602bafe8afa59,449.5721180988575
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,438.19129607103736
4efa255fd41f123305138c3ef75aabd046bcc8df,435.444178600051
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,432.7723239866071
4dff8608a5941c894c2f71aae910da722b5b2b2d,441.9360843636947
9cb5797ed8f7ede425ba307f769774b42460774c,432.1413902175449
2cbf4f5a96fb7d8a65195e1d1814f570a1a00cc6,431.69251650225976
d5895469abcad00eb7d0f105337d5533e361e974,421.3299613659151
31ff07e2747bafb95752566b0f5a64b922882904,431.8637895377798
